,date,close_price,volume
784,2022-08-29,58600,9841329
783,2022-08-30,58800,9690044
782,2022-08-31,59700,14203512
781,2022-09-01,58400,14905777
780,2022-09-02,57500,15040310
779,2022-09-05,57100,11425977
778,2022-09-06,57100,7503086
777,2022-09-07,56000,17384854
776,2022-09-08,55600,18000016
775,2022-09-13,58100,17166581
774,2022-09-14,56800,12524961
773,2022-09-15,56000,11664819
772,2022-09-16,56200,13456503
771,2022-09-19,56400,12278653
770,2022-09-20,55800,14041465
769,2022-09-21,55300,11863700
768,2022-09-22,54400,12786510
767,2022-09-23,54500,10555964
766,2022-09-26,53900,15008449
765,2022-09-27,54200,16631289
764,2022-09-28,52900,19991129
763,2022-09-29,52600,13882080
762,2022-09-30,53100,22503249
761,2022-10-04,55200,19148435
760,2022-10-05,56000,22458970
759,2022-10-06,56300,14944446
758,2022-10-07,56200,16886813
757,2022-10-11,55400,21437877
756,2022-10-12,55800,18408910
755,2022-10-13,55200,13784602
754,2022-10-14,56300,12924326
753,2022-10-17,56600,13641878
752,2022-10-18,56500,14820702
751,2022-10-19,55800,12660652
750,2022-10-20,55500,17107653
749,2022-10-21,55900,11456060
748,2022-10-24,57500,16944503
747,2022-10-25,57700,17405678
746,2022-10-26,59400,20824967
745,2022-10-27,59500,21756712
744,2022-10-28,57300,20924937
743,2022-10-31,59400,18999514
742,2022-11-01,60000,17201647
741,2022-11-02,59600,13202919
740,2022-11-03,59200,17492162
739,2022-11-04,59400,12445841
738,2022-11-07,60200,12437246
737,2022-11-08,61800,18273898
736,2022-11-09,62000,14045592
735,2022-11-10,60400,21087633
734,2022-11-11,62900,20037163
733,2022-11-14,61900,15973416
732,2022-11-15,62400,12310986
731,2022-11-16,62700,12909260
730,2022-11-17,61400,13298296
729,2022-11-18,61800,12236503
728,2022-11-21,61400,9378097
727,2022-11-22,60600,9411289
726,2022-11-23,61000,8765050
725,2022-11-24,61400,8125010
724,2022-11-25,61000,6677933
723,2022-11-28,60100,8589032
722,2022-11-29,60600,7014160
721,2022-11-30,62200,19768903
720,2022-12-01,62600,16631445
719,2022-12-02,60400,15331184
718,2022-12-05,60300,13767787
717,2022-12-06,59200,13888300
716,2022-12-07,58900,12100662
715,2022-12-08,59200,12986815
714,2022-12-09,60400,10529632
713,2022-12-12,59500,9036472
712,2022-12-13,59700,9040873
711,2022-12-14,60500,8207485
710,2022-12-15,59300,8716039
709,2022-12-16,59500,13033596
708,2022-12-19,59500,7696187
707,2022-12-20,58600,9284761
706,2022-12-21,58000,10356971
705,2022-12-22,59100,10720630
704,2022-12-23,58100,9829407
703,2022-12-26,57900,6756411
702,2022-12-27,58100,10667027
701,2022-12-28,56600,14665410
700,2022-12-29,55300,11295935
699,2023-01-02,55500,10031448
698,2023-01-03,55400,13547030
697,2023-01-04,57800,20188071
696,2023-01-05,58200,15682826
695,2023-01-06,59000,17334989
694,2023-01-09,60700,18640107
693,2023-01-10,60400,14859797
692,2023-01-11,60500,12310751
691,2023-01-12,60500,16102561
690,2023-01-13,60800,12510328
689,2023-01-16,61100,10039972
688,2023-01-17,61000,9831456
687,2023-01-18,60400,11584041
686,2023-01-19,61500,12808490
685,2023-01-20,61800,9646327
684,2023-01-25,63400,16822710
683,2023-01-26,63900,13278277
682,2023-01-27,64600,18760182
681,2023-01-30,63300,20995234
680,2023-01-31,61000,29746731
679,2023-02-01,61800,18570133
678,2023-02-02,63500,23285983
677,2023-02-03,63800,15194598
676,2023-02-06,61600,15529356
675,2023-02-07,61900,14491039
674,2023-02-08,63100,12243125
673,2023-02-09,63000,12164865
672,2023-02-10,62800,9382576
671,2023-02-13,62900,10730362
670,2023-02-14,63200,9126664
669,2023-02-15,62200,13208103
668,2023-02-16,63700,13798831
667,2023-02-17,62600,10791265
666,2023-02-20,62700,12908073
665,2023-02-21,62100,7665046
664,2023-02-22,61100,11959088
663,2023-02-23,62000,13047099
662,2023-02-24,61300,10308143
661,2023-02-27,60500,11155697
660,2023-02-28,60600,13715861
659,2023-03-02,60800,13095682
658,2023-03-03,60500,10711405
657,2023-03-06,61500,13630602
656,2023-03-07,60700,11473280
655,2023-03-08,60300,14161857
654,2023-03-09,60100,14334499
653,2023-03-10,59500,11902471
652,2023-03-13,60000,12779724
651,2023-03-14,59000,12147346
650,2023-03-15,59800,10482149
649,2023-03-16,59900,10611939
648,2023-03-17,61300,14090110
647,2023-03-20,60200,9618009
646,2023-03-21,60300,8318514
645,2023-03-22,61100,8978591
644,2023-03-23,62300,15381057
643,2023-03-24,63000,18278602
642,2023-03-27,62100,11039331
641,2023-03-28,62900,11614118
640,2023-03-29,62700,11216008
639,2023-03-30,63200,15684377
638,2023-03-31,64000,14094479
637,2023-04-03,63100,11973133
636,2023-04-04,63600,11120514
635,2023-04-05,63900,9176149
634,2023-04-06,62300,14992747
633,2023-04-07,65000,27476120
632,2023-04-10,65700,18777166
631,2023-04-11,65900,16323183
630,2023-04-12,66000,15021313
629,2023-04-13,66100,15091022
628,2023-04-14,65100,16176490
627,2023-04-17,65300,13486618
626,2023-04-18,65600,14802060
625,2023-04-19,65500,10255985
624,2023-04-20,65300,9501169
623,2023-04-21,65700,10538622
622,2023-04-24,65200,12986581
621,2023-04-25,63600,16193271
620,2023-04-26,64100,12664541
619,2023-04-27,64600,14779601
618,2023-04-28,65500,19699481
617,2023-05-02,65700,14396948
616,2023-05-03,65400,8876749
615,2023-05-04,65100,9791064
614,2023-05-08,65900,9405365
613,2023-05-09,65300,9366861
612,2023-05-10,64600,13057727
611,2023-05-11,64200,11648905
610,2023-05-12,64100,8693913
609,2023-05-15,64500,8172021
608,2023-05-16,65400,12334657
607,2023-05-17,65000,10745504
606,2023-05-18,66200,14431704
605,2023-05-19,68400,20349345
604,2023-05-22,68500,14470308
603,2023-05-23,68400,8561643
602,2023-05-24,68500,8192896
601,2023-05-25,68800,14231160
600,2023-05-26,70300,19549511
599,2023-05-30,72300,27476897
598,2023-05-31,71400,25666087
597,2023-06-01,70900,14669296
596,2023-06-02,72200,12161798
595,2023-06-05,71700,12686829
594,2023-06-07,71000,14796613
593,2023-06-08,70900,19165568
592,2023-06-09,72000,15050209
591,2023-06-12,71000,12064287
590,2023-06-13,72000,13227285
589,2023-06-14,71900,12541046
588,2023-06-15,71500,13614994
587,2023-06-16,71800,15373696
586,2023-06-19,71200,11100887
585,2023-06-20,71400,11557883
584,2023-06-21,70500,10626603
583,2023-06-22,71300,11411007
582,2023-06-23,71600,12329484
581,2023-06-26,72400,10541901
580,2023-06-27,72600,9442997
579,2023-06-28,72700,8783093
578,2023-06-29,72400,12229967
577,2023-06-30,72200,11694765
576,2023-07-03,73000,10722181
575,2023-07-04,73000,10214350
574,2023-07-05,72000,12310610
573,2023-07-06,71600,14777667
572,2023-07-07,69900,17308877
571,2023-07-10,69500,11713926
570,2023-07-11,71500,12177392
569,2023-07-12,71900,10375581
568,2023-07-13,71900,14417279
567,2023-07-14,73400,15882519
566,2023-07-17,73300,10060049
565,2023-07-18,72000,11697900
564,2023-07-19,71700,10896412
563,2023-07-20,71000,9732730
562,2023-07-21,70300,16528926
561,2023-07-24,70400,13418597
560,2023-07-25,70000,14314945
559,2023-07-26,69800,30016221
558,2023-07-27,71700,24261179
557,2023-07-28,70600,19420683
556,2023-07-31,69800,13035420
555,2023-08-01,71100,12299254
554,2023-08-02,69900,13835020
553,2023-08-03,68800,20087090
552,2023-08-04,68300,12360193
551,2023-08-07,68500,10968505
550,2023-08-08,67600,14664709
549,2023-08-09,68900,17259673
548,2023-08-10,68000,10227311
547,2023-08-11,67500,9781038
546,2023-08-14,67300,9352343
545,2023-08-16,67000,13174578
544,2023-08-17,66700,10778652
543,2023-08-18,66300,11745006
542,2023-08-21,66600,9720067
541,2023-08-22,66600,10500242
540,2023-08-23,67100,9549352
539,2023-08-24,68200,15044463
538,2023-08-25,67100,7032462
537,2023-08-28,66800,5824628
536,2023-08-29,66800,9114352
535,2023-08-30,67100,9181223
534,2023-08-31,66900,15964630
533,2023-09-01,71000,29738235
532,2023-09-04,71200,26286495
531,2023-09-05,70700,12330239
530,2023-09-06,70000,11414620
529,2023-09-07,70400,13741241
528,2023-09-08,70300,10688118
527,2023-09-11,70800,11785462
526,2023-09-12,70500,11688599
525,2023-09-13,70900,15955797
524,2023-09-14,71700,21041407
523,2023-09-15,72000,17823512
522,2023-09-18,70200,16040727
521,2023-09-19,69800,11820188
520,2023-09-20,69600,10873015
519,2023-09-21,68900,10796336
518,2023-09-22,68800,9897840
517,2023-09-25,69400,13582516
516,2023-09-26,68600,13143470
515,2023-09-27,68400,14886491
514,2023-10-04,67500,23361149
513,2023-10-05,66700,16108313
512,2023-10-06,66000,14386527
511,2023-10-10,66400,19889202
510,2023-10-11,68200,25209349
509,2023-10-12,68900,19311380
508,2023-10-13,68000,9724086
507,2023-10-16,67300,12599299
506,2023-10-17,69400,17299253
505,2023-10-18,70500,16493184
504,2023-10-19,69500,13985012
503,2023-10-20,68800,15204495
502,2023-10-23,68400,11625959
501,2023-10-24,68500,12791710
500,2023-10-25,68000,10610703
499,2023-10-26,66700,15517624
498,2023-10-27,67300,11334726
497,2023-10-30,67300,10139270
496,2023-10-31,66900,14488892
495,2023-11-01,68600,13775256
494,2023-11-02,69700,16350031
493,2023-11-03,69600,10322234
492,2023-11-06,70900,22228489
491,2023-11-07,70900,17228731
490,2023-11-08,69900,12901310
489,2023-11-09,70300,12301373
488,2023-11-10,70500,9684347
487,2023-11-13,70400,9246919
486,2023-11-14,70800,9567984
485,2023-11-15,72200,20148677
484,2023-11-16,72800,15860451
483,2023-11-17,72500,11494644
482,2023-11-20,72700,10610157
481,2023-11-21,72800,9712881
480,2023-11-22,72800,11105143
479,2023-11-23,72400,6775614
478,2023-11-24,71700,6676685
477,2023-11-27,71300,9113857
476,2023-11-28,72700,13283081
475,2023-11-29,72700,9283933
474,2023-11-30,72800,15783714
473,2023-12-01,72000,9871284
472,2023-12-04,72600,10229267
471,2023-12-05,71200,12129682
470,2023-12-06,71700,8123087
469,2023-12-07,71500,8862017
468,2023-12-08,72600,10859463
467,2023-12-11,73000,9861960
466,2023-12-12,73500,13758646
465,2023-12-13,72800,13116766
464,2023-12-14,73100,27567593
463,2023-12-15,73300,15419815
462,2023-12-18,72900,9690551
461,2023-12-19,73400,8907632
460,2023-12-20,74800,16870156
459,2023-12-21,75000,13478766
458,2023-12-22,75900,14515608
457,2023-12-26,76600,13164909
456,2023-12-27,78000,20651042
455,2023-12-28,78500,17797536
454,2024-01-02,79600,17142847
453,2024-01-03,77000,21753644
452,2024-01-04,76600,15324439
451,2024-01-05,76600,11304316
450,2024-01-08,76500,11088724
449,2024-01-09,74700,26019249
448,2024-01-10,73600,20259529
447,2024-01-11,73200,57691266
446,2024-01-12,73100,13038939
445,2024-01-15,73900,13212339
444,2024-01-16,72600,14760415
443,2024-01-17,71000,22683660
442,2024-01-18,71700,17853397
441,2024-01-19,74700,23363427
440,2024-01-22,75100,19673375
439,2024-01-23,75200,14786224
438,2024-01-24,74000,12860661
437,2024-01-25,74100,11737747
436,2024-01-26,73400,11160062
435,2024-01-29,74400,13976521
434,2024-01-30,74300,12244418
433,2024-01-31,72700,15703560
432,2024-02-01,73600,19881033
431,2024-02-02,75200,14955881
430,2024-02-05,74300,19026021
429,2024-02-06,74400,14559254
428,2024-02-07,75000,16566445
427,2024-02-08,74100,20810708
426,2024-02-13,75200,21966745
425,2024-02-14,74000,12434945
424,2024-02-15,73000,14120600
423,2024-02-16,72800,13444781
422,2024-02-19,73800,12726404
421,2024-02-20,73300,14681477
420,2024-02-21,73000,11503495
419,2024-02-22,73100,15208934
418,2024-02-23,72900,16225166
417,2024-02-26,72800,14669352
416,2024-02-27,72900,13201981
415,2024-02-28,73200,11795859
414,2024-02-29,73400,21176403
413,2024-03-04,74900,23210474
412,2024-03-05,73700,19505125
411,2024-03-06,72900,21547905
410,2024-03-07,72200,14516963
409,2024-03-08,73300,19271349
408,2024-03-11,72400,9740504
407,2024-03-12,73300,13011654
406,2024-03-13,74100,15243134
405,2024-03-14,74300,22545539
404,2024-03-15,72300,22580555
403,2024-03-18,72800,11520348
402,2024-03-19,72800,15376066
401,2024-03-20,76900,50106297
400,2024-03-21,79300,44569799
399,2024-03-22,78900,26724761
398,2024-03-25,78200,18703996
397,2024-03-26,79900,30551494
396,2024-03-27,79800,17424595
395,2024-03-28,80800,25084812
394,2024-03-29,82400,27126366
393,2024-04-01,82000,20116513
392,2024-04-02,85000,37077944
391,2024-04-03,84100,30493347
390,2024-04-04,85300,25248934
389,2024-04-05,84500,18883752
388,2024-04-08,84500,18953232
387,2024-04-09,83600,23725956
386,2024-04-11,84100,25538009
385,2024-04-12,83700,17061770
384,2024-04-15,82200,26663772
383,2024-04-16,80000,31949845
382,2024-04-17,78900,22611631
381,2024-04-18,79600,21370190
380,2024-04-19,77600,31317563
379,2024-04-22,76100,30469477
378,2024-04-23,75500,18717699
377,2024-04-24,78600,22166150
376,2024-04-25,76300,15549134
375,2024-04-26,76700,12755629
374,2024-04-29,76700,14664474
373,2024-04-30,77500,19007007
372,2024-05-02,78000,18900640
371,2024-05-03,77600,13151889
370,2024-05-07,81300,26238868
369,2024-05-08,81300,13089576
368,2024-05-09,79700,18759935
367,2024-05-10,79200,16976124
366,2024-05-13,78400,18652344
365,2024-05-14,78300,11763992
364,2024-05-16,78200,20989778
363,2024-05-17,77400,15918201
362,2024-05-20,78900,19456783
361,2024-05-21,78400,13690583
360,2024-05-22,77700,19521506
359,2024-05-23,78300,18728087
358,2024-05-24,75900,27891278
357,2024-05-27,77200,43825202
356,2024-05-28,77600,18539072
355,2024-05-29,75200,30244875
354,2024-05-30,73500,28551273
353,2024-05-31,73500,26198776
352,2024-06-03,75700,15706268
351,2024-06-04,75300,14098053
350,2024-06-05,77400,23177968
349,2024-06-07,77300,21189349
348,2024-06-10,75700,14598755
347,2024-06-11,75200,16971175
346,2024-06-12,76500,19246725
345,2024-06-13,78600,33763804
344,2024-06-14,79600,22926612
343,2024-06-17,78100,16123051
342,2024-06-18,79800,18207598
341,2024-06-19,81200,24168863
340,2024-06-20,81600,20288913
339,2024-06-21,80000,17907523
338,2024-06-24,80600,15454227
337,2024-06-25,80800,19088458
336,2024-06-26,81300,17783242
335,2024-06-27,81600,11739720
334,2024-06-28,81500,9455929
333,2024-07-01,81800,11317202
332,2024-07-02,81800,14471904
331,2024-07-03,81800,11440328
330,2024-07-04,84600,43857229
329,2024-07-05,87100,45791193
328,2024-07-08,87400,24035809
327,2024-07-09,87800,21336201
326,2024-07-10,87800,17813847
325,2024-07-11,87600,24677608
324,2024-07-12,84400,26344386
323,2024-07-15,86700,25193080
322,2024-07-16,87700,16166688
321,2024-07-17,86700,18186490
320,2024-07-18,86900,24721790
319,2024-07-19,84400,18569122
318,2024-07-22,83000,18987560
317,2024-07-23,83900,15766389
316,2024-07-24,82000,16939083
315,2024-07-25,80400,20323811
314,2024-07-26,80900,14508334
313,2024-07-29,81200,12797136
312,2024-07-30,81000,13169636
311,2024-07-31,83900,20744323
310,2024-08-01,83100,20900338
309,2024-08-02,79600,25800275
308,2024-08-05,71400,54608790
307,2024-08-06,72500,47295226
306,2024-08-07,74700,32710428
305,2024-08-08,73400,28414729
304,2024-08-09,74700,16388222
303,2024-08-12,75500,9839259
302,2024-08-13,76100,10716261
301,2024-08-14,77200,13246168
300,2024-08-16,80200,22061478
299,2024-08-19,78300,14146565
298,2024-08-20,78900,10683836
297,2024-08-21,78300,7805598
296,2024-08-22,78300,8149101
295,2024-08-23,77700,9420306
294,2024-08-26,76100,15655938
293,2024-08-27,75800,11130145
292,2024-08-28,76400,9794514
291,2024-08-29,74000,16884479
290,2024-08-30,74300,16358520
289,2024-09-02,74400,12641376
288,2024-09-03,72500,16314599
287,2024-09-04,70000,27366563
286,2024-09-05,69000,25686769
285,2024-09-06,68900,19022299
284,2024-09-09,67500,23263298
283,2024-09-10,66200,30651376
282,2024-09-11,64900,35809707
281,2024-09-12,66300,35884106
280,2024-09-13,64400,25045135
279,2024-09-19,63100,49402713
278,2024-09-20,63000,32746056
277,2024-09-23,62600,28542376
276,2024-09-24,63200,26957500
275,2024-09-25,62200,28652438
274,2024-09-26,64700,37566015
273,2024-09-27,64200,28433030
272,2024-09-30,61500,32694163
271,2024-10-02,61300,28473536
270,2024-10-04,60600,24247578
269,2024-10-07,61000,35066533
268,2024-10-08,60300,27411786
267,2024-10-10,58900,45262214
266,2024-10-11,59300,29623969
265,2024-10-14,60800,20886249
264,2024-10-15,61000,22715239
263,2024-10-16,59500,23303268
262,2024-10-17,59700,23372873
261,2024-10-18,59200,14420260
260,2024-10-21,59000,18514905
259,2024-10-22,57700,27582527
258,2024-10-23,59100,27300780
257,2024-10-24,56600,31499922
256,2024-10-25,55900,25829315
255,2024-10-28,58100,27775009
254,2024-10-29,59600,28369314
253,2024-10-30,59100,19838511
252,2024-10-31,59200,35809196
251,2024-11-01,58300,19083180
250,2024-11-04,58700,15586947
249,2024-11-05,57600,17484474
248,2024-11-06,57300,22092218
247,2024-11-07,57500,17043102
246,2024-11-08,57000,13877396
245,2024-11-11,55000,29811326
244,2024-11-12,53000,37962881
243,2024-11-13,50600,52527995
242,2024-11-14,49900,48510715
241,2024-11-15,53500,46774485
240,2024-11-18,56700,48095234
239,2024-11-19,56300,31539632
238,2024-11-20,55300,20864667
237,2024-11-21,56400,19096850
236,2024-11-22,56000,15281543
235,2024-11-25,57900,36237325
234,2024-11-26,58300,23209405
233,2024-11-27,56300,21808387
232,2024-11-28,55500,20001134
231,2024-11-29,54200,24513531
230,2024-12-02,53600,22044867
229,2024-12-03,53600,23374603
228,2024-12-04,53100,29004766
227,2024-12-05,53700,23588277
226,2024-12-06,54100,22861874
225,2024-12-09,53400,26227680
224,2024-12-10,54000,20783970
223,2024-12-11,54000,14565947
222,2024-12-12,55900,33476698
221,2024-12-13,56100,15908823
220,2024-12-16,55600,15277277
219,2024-12-17,54200,20215230
218,2024-12-18,54900,13698937
217,2024-12-19,53100,22481925
216,2024-12-20,53000,24674774
215,2024-12-23,53500,13672650
214,2024-12-24,54400,11634677
213,2024-12-26,53600,10517075
212,2024-12-27,53700,10747196
211,2024-12-30,53200,12624702
210,2025-01-02,53400,16630538
209,2025-01-03,54400,19318046
208,2025-01-06,55900,19034284
207,2025-01-07,55400,17030235
206,2025-01-08,57300,26593553
205,2025-01-09,56100,24490592
204,2025-01-10,55300,16059223
203,2025-01-13,54100,16868600
202,2025-01-14,53900,17465926
201,2025-01-15,53700,18625025
200,2025-01-16,54300,18627298
199,2025-01-17,53700,18805344
198,2025-01-20,53400,11822531
197,2025-01-21,53500,13535702
196,2025-01-22,54300,18341991
195,2025-01-23,53700,15588067
194,2025-01-24,53700,11867631
193,2025-01-31,52400,42186279
192,2025-02-03,51000,32344897
191,2025-02-04,52700,27214851
190,2025-02-05,52900,15974885
189,2025-02-06,54000,16466025
188,2025-02-07,53700,14476866
187,2025-02-10,55600,27577591
186,2025-02-11,55700,24596196
185,2025-02-12,55800,26428596
184,2025-02-13,55800,22448377
183,2025-02-14,56000,23979779
182,2025-02-17,56000,11916027
181,2025-02-18,56900,22131007
180,2025-02-19,58700,25395151
179,2025-02-20,58400,21589059
178,2025-02-21,58200,22198428
177,2025-02-24,57300,14138471
176,2025-02-25,57200,14625181
175,2025-02-26,56600,18117091
174,2025-02-27,56300,14975356
173,2025-02-28,54500,28036698
172,2025-03-04,54500,18553933
171,2025-03-05,54000,16578817
170,2025-03-06,54300,12258101
169,2025-03-07,53700,14274992
168,2025-03-10,53700,12921670
167,2025-03-11,53600,17740891
166,2025-03-12,54900,17973221
165,2025-03-13,54700,24132151
164,2025-03-14,54700,10845154
163,2025-03-17,57600,35559021
162,2025-03-18,57600,28138594
161,2025-03-19,58500,29421759
160,2025-03-20,60200,34989004
159,2025-03-21,61700,40155612
158,2025-03-24,60500,14088094
157,2025-03-25,59800,17259455
156,2025-03-26,61400,16431645
155,2025-03-27,61800,20389790
154,2025-03-28,60200,16282514
153,2025-03-31,57800,17633494
152,2025-04-01,58800,13841706
151,2025-04-02,58800,14402297
150,2025-04-03,57600,19508076
149,2025-04-04,56100,23527139
148,2025-04-07,53200,31998883
147,2025-04-08,53500,25532845
146,2025-04-09,53000,20576960
145,2025-04-10,56400,22948172
144,2025-04-11,55200,13930480
143,2025-04-14,56200,12852613
142,2025-04-15,56600,8998640
141,2025-04-16,54700,14437025
140,2025-04-17,55100,10867069
139,2025-04-18,55300,5848342
138,2025-04-21,55400,5941847
137,2025-04-22,55000,9532469
136,2025-04-23,55700,11148692
135,2025-04-24,55700,10580377
134,2025-04-25,55700,12183303
133,2025-04-28,55800,9341518
132,2025-04-29,55800,10295518
131,2025-04-30,55500,13014189
130,2025-05-02,54300,22454204
129,2025-05-07,54600,17136991
128,2025-05-08,54600,16320532
127,2025-05-09,54800,7814322
126,2025-05-12,57600,15414702
125,2025-05-13,56900,16842801
124,2025-05-14,57400,12468089
123,2025-05-15,57300,13139736
122,2025-05-16,56800,10385352
121,2025-05-19,55800,9802105
120,2025-05-20,55900,9080577
119,2025-05-21,55700,7794181
118,2025-05-22,54700,15254278
117,2025-05-23,54200,11247115
116,2025-05-26,54700,10901337
115,2025-05-27,53900,13439520
114,2025-05-28,55900,17516283
113,2025-05-29,56100,12936810
112,2025-05-30,56200,26219683
111,2025-06-02,56800,12870515
110,2025-06-04,57800,19649983
109,2025-06-05,59100,23266027
108,2025-06-09,59800,19609659
107,2025-06-10,59200,15305760
106,2025-06-11,59900,13610734
105,2025-06-12,59500,17755115
104,2025-06-13,58300,20705979
103,2025-06-16,57200,22200872
102,2025-06-17,58100,28637003
101,2025-06-18,59800,17620705
100,2025-06-19,59200,16876278
99,2025-06-20,59500,18072251
98,2025-06-23,58000,16551694
97,2025-06-24,60500,23737899
96,2025-06-25,61300,23933612
95,2025-06-26,60200,19402300
94,2025-06-27,60800,17340470
93,2025-06-30,59800,17110294
92,2025-07-01,60200,13650991
91,2025-07-02,60800,15047951
90,2025-07-03,63800,32040639
89,2025-07-04,63300,23748959
88,2025-07-07,61700,17164708
87,2025-07-08,61400,20213724
86,2025-07-09,60400,17533415
85,2025-07-10,61000,14768473
84,2025-07-11,62600,19140650
83,2025-07-14,62500,13563846
82,2025-07-15,63700,18442202
81,2025-07-16,64700,23042660
80,2025-07-17,66700,39448683
79,2025-07-18,67100,23951531
78,2025-07-21,67800,17723148
77,2025-07-22,66000,20829006
76,2025-07-23,66400,15687058
75,2025-07-24,66000,12660193
74,2025-07-25,65900,8080910
73,2025-07-28,70400,35332500
72,2025-07-29,70600,28190940
71,2025-07-30,72600,34761444
70,2025-07-31,71400,26568072
69,2025-08-01,68900,24038534
68,2025-08-04,69700,14780072
67,2025-08-05,69900,14392903
66,2025-08-06,68800,12542415
65,2025-08-07,70500,15008213
64,2025-08-08,71800,22241128
63,2025-08-11,71000,11354253
62,2025-08-12,71100,15797656
61,2025-08-13,71900,12305742
60,2025-08-14,71600,11946122
59,2025-08-18,70000,13595591
58,2025-08-19,70000,10533082
57,2025-08-20,70500,17445516
56,2025-08-21,70600,18843833
55,2025-08-22,71400,9277432
54,2025-08-25,71500,10345178
53,2025-08-26,70300,14712519
52,2025-08-27,70600,10523405
51,2025-08-28,69600,11578024
50,2025-08-29,69700,11682267
49,2025-09-01,67600,12002343
48,2025-09-02,69100,10604028
47,2025-09-03,69800,10283009
46,2025-09-04,70100,12284414
45,2025-09-05,69500,11526724
44,2025-09-08,70100,9263135
43,2025-09-09,71500,14870245
42,2025-09-10,72600,21928565
41,2025-09-11,73400,20793501
40,2025-09-12,75400,28219678
39,2025-09-15,76500,19908805
38,2025-09-16,79400,28218265
37,2025-09-17,78200,20856317
36,2025-09-18,80500,25619035
35,2025-09-19,79700,20898386
34,2025-09-22,83500,27529656
33,2025-09-23,84700,23610263
32,2025-09-24,85400,18300997
31,2025-09-25,86100,19665151
30,2025-09-26,83300,24071193
29,2025-09-29,84200,13069094
28,2025-09-30,83900,16319061
27,2025-10-01,86000,22039361
26,2025-10-02,89000,49883028
25,2025-10-10,94400,35269748
24,2025-10-13,93300,23883308
23,2025-10-14,91600,35545235
22,2025-10-15,95000,21050111
21,2025-10-16,97700,28141060
20,2025-10-17,97900,22730809
19,2025-10-20,98100,17589756
18,2025-10-21,97500,22803830
17,2025-10-22,98600,15937611
16,2025-10-23,96500,18488581
15,2025-10-24,98800,18801925
14,2025-10-27,102000,22169970
13,2025-10-28,99500,20002282
12,2025-10-29,100500,20899788
11,2025-10-30,104100,34570017
10,2025-10-31,107500,54824564
9,2025-11-03,111100,30110066
8,2025-11-04,104900,30450281
7,2025-11-05,100600,44843020
6,2025-11-06,99200,28655689
5,2025-11-07,97900,22908083
4,2025-11-10,100600,23842327
3,2025-11-11,103500,27742542
2,2025-11-12,103100,19413497
1,2025-11-13,102800,20838741
0,2025-11-14,98800,10531631
